Tp,Hs,Uw,Op,D
8.5,0.247880144,2,2,1.61E-09
8.5,0.247880144,3,1,2.21E-07
8.5,0.247880144,3,2,1.51E-09
8.5,0.247880144,4,1,1.93E-06
8.5,0.247880144,4,2,1.42E-09
8.5,0.247880144,5,1,2.89E-06
8.5,0.247880144,5,2,1.51E-09
8.5,0.247880144,6,1,2.03E-05
8.5,0.247880144,6,2,1.27E-09
8.5,0.247880144,7,1,2.3E-05
8.5,0.247880144,7,2,1.08E-09
8.5,0.247880144,8,1,3.74E-05
8.5,0.247880144,8,2,1.21E-09
8.5,0.247880144,9,1,5.8E-05
8.5,0.247880144,9,2,1.03E-09
8.5,0.247880144,10,1,1.09E-04
8.5,0.247880144,10,2,7.68E-10
8.5,0.247880144,11,1,0.001409268
8.5,0.247880144,11,2,8.1E-10
8.5,0.247880144,12,1,0.001288638
8.5,0.247880144,12,2,8.88E-10
8.5,0.247880144,13,1,3.73E-05
8.5,0.247880144,13,2,8.4E-10
8.5,0.247880144,14,1,2.21E-05
8.5,0.247880144,14,2,6.72E-10
8.5,0.247880144,15,1,2.11E-05
8.5,0.247880144,15,2,6.84E-10
8.5,0.247880144,16,1,2.21E-05
8.5,0.247880144,16,2,1.01E-09
8.5,0.247880144,17,1,3.55E-05
8.5,0.247880144,17,2,1.09E-09
8.5,0.247880144,18,1,3.56E-05
8.5,0.247880144,18,2,2E-09
8.5,0.247880144,19,1,3.8E-05
8.5,0.247880144,19,2,3.86E-09
8.5,0.247880144,20,1,4.06E-05
8.5,0.247880144,20,2,4.9E-09
8.5,0.247880144,21,1,4.35E-05
8.5,0.247880144,21,2,6.78E-09
8.5,0.247880144,22,1,4.61E-05
8.5,0.247880144,22,2,9.54E-09
8.5,0.247880144,23,1,5.55E-05
8.5,0.247880144,23,2,1.56E-08
8.5,0.247880144,24,1,6.48E-05
8.5,0.247880144,24,2,2.93E-08
8.5,0.247880144,25,1,7.02E-05
8.5,0.247880144,25,2,4.31E-08
8.5,0.495710648,1,1,9.84E-09
8.5,0.495710648,1,2,NaN
8.5,0.495710648,2,1,1.88E-06
8.5,0.495710648,2,2,1.51E-05
8.5,0.495710648,3,1,3.22E-07
8.5,0.495710648,3,2,9.48E-09
8.5,0.495710648,4,1,2.21E-06
8.5,0.495710648,4,2,9.12E-09
8.5,0.495710648,5,1,3.44E-06
8.5,0.495710648,5,2,9.24E-09
8.5,0.495710648,6,1,2.14E-05
8.5,0.495710648,6,2,8.04E-09
8.5,0.495710648,7,1,2.43E-05
8.5,0.495710648,7,2,7.26E-09
8.5,0.495710648,8,1,3.83E-05
8.5,0.495710648,8,2,7.56E-09
8.5,0.495710648,9,1,5.99E-05
8.5,0.495710648,9,2,7.02E-09
8.5,0.495710648,10,1,1.11E-04
8.5,0.495710648,10,2,5.67E-09
8.5,0.495710648,11,1,0.00141141
8.5,0.495710648,11,2,5.66E-09
8.5,0.495710648,12,1,0.001292028
8.5,0.495710648,12,2,5.91E-09
8.5,0.495710648,13,1,3.8E-05
8.5,0.495710648,13,2,5.44E-09
8.5,0.495710648,14,1,2.25E-05
8.5,0.495710648,14,2,4.55E-09
8.5,0.495710648,15,1,2.13E-05
8.5,0.495710648,15,2,4.37E-09
8.5,0.495710648,16,1,2.22E-05
8.5,0.495710648,16,2,5.2E-09
8.5,0.495710648,17,1,3.64E-05
8.5,0.495710648,17,2,4.35E-09
8.5,0.495710648,18,1,3.64E-05
8.5,0.495710648,18,2,7.26E-09
8.5,0.495710648,19,1,3.87E-05
8.5,0.495710648,19,2,1.19E-08
8.5,0.495710648,20,1,4.11E-05
8.5,0.495710648,20,2,1.26E-08
8.5,0.495710648,21,1,4.42E-05
8.5,0.495710648,21,2,1.61E-08
8.5,0.495710648,22,1,4.67E-05
8.5,0.495710648,22,2,2E-08
8.5,0.495710648,23,1,5.6E-05
8.5,0.495710648,23,2,2.86E-08
8.5,0.495710648,24,1,6.54E-05
8.5,0.495710648,24,2,4.82E-08
8.5,0.495710648,25,1,7.08E-05
8.5,0.495710648,25,2,7.02E-08
8.5,0.991030675,1,1,4.49E-07
8.5,0.991030675,1,2,NaN
8.5,0.991030675,2,1,2.83E-06
8.5,0.991030675,2,2,1.01E-06
8.5,0.991030675,3,1,2.48E-06
8.5,0.991030675,3,2,9.78E-07
8.5,0.991030675,4,1,7.2E-06
8.5,0.991030675,4,2,9.36E-07
8.5,0.991030675,5,1,1.09E-05
8.5,0.991030675,5,2,9.24E-07
8.5,0.991030675,6,1,3.41E-05
8.5,0.991030675,6,2,8.52E-07
8.5,0.991030675,7,1,3.92E-05
8.5,0.991030675,7,2,8.1E-07
8.5,0.991030675,8,1,5.29E-05
8.5,0.991030675,8,2,8.04E-07
8.5,0.991030675,9,1,7.74E-05
8.5,0.991030675,9,2,7.44E-07
8.5,0.991030675,10,1,1.31E-04
8.5,0.991030675,10,2,7.14E-07
8.5,0.991030675,11,1,0.001443162
8.5,0.991030675,11,2,6.9E-07
8.5,0.991030675,12,1,0.001321686
8.5,0.991030675,12,2,6.9E-07
8.5,0.991030675,13,1,4.79E-05
8.5,0.991030675,13,2,6.54E-07
8.5,0.991030675,14,1,2.8E-05
8.5,0.991030675,14,2,5.9E-07
8.5,0.991030675,15,1,2.6E-05
8.5,0.991030675,15,2,5.82E-07
8.5,0.991030675,16,1,2.62E-05
8.5,0.991030675,16,2,5.74E-07
8.5,0.991030675,17,1,4.37E-05
8.5,0.991030675,17,2,5.48E-07
8.5,0.991030675,18,1,4.36E-05
8.5,0.991030675,18,2,5.94E-07
8.5,0.991030675,19,1,4.54E-05
8.5,0.991030675,19,2,6.78E-07
8.5,0.991030675,20,1,4.7E-05
8.5,0.991030675,20,2,6.18E-07
8.5,0.991030675,21,1,5.05E-05
8.5,0.991030675,21,2,6.48E-07
8.5,0.991030675,22,1,5.31E-05
8.5,0.991030675,22,2,6.78E-07
8.5,0.991030675,23,1,6.24E-05
8.5,0.991030675,23,2,7.14E-07
8.5,0.991030675,24,1,7.32E-05
8.5,0.991030675,24,2,8.22E-07
8.5,0.991030675,25,1,7.8E-05
8.5,0.991030675,25,2,9.6E-07
8.5,1.485567874,1,1,8.4E-08
8.5,1.485567874,1,2,NaN
8.5,1.485567874,2,1,2E-06
8.5,1.485567874,2,2,1.52E-07
8.5,1.485567874,3,1,9.18E-07
8.5,1.485567874,3,2,1.39E-07
8.5,1.485567874,4,1,3.67E-06
8.5,1.485567874,4,2,1.4E-07
8.5,1.485567874,5,1,5.85E-06
8.5,1.485567874,5,2,1.4E-07
8.5,1.485567874,6,1,2.57E-05
8.5,1.485567874,6,2,1.27E-07
8.5,1.485567874,7,1,2.97E-05
8.5,1.485567874,7,2,1.19E-07
8.5,1.485567874,8,1,4.31E-05
8.5,1.485567874,8,2,1.19E-07
8.5,1.485567874,9,1,6.66E-05
8.5,1.485567874,9,2,1.16E-07
8.5,1.485567874,10,1,1.18E-04
8.5,1.485567874,10,2,1.02E-07
8.5,1.485567874,11,1,0.0014235
8.5,1.485567874,11,2,1E-07
8.5,1.485567874,12,1,0.001303962
8.5,1.485567874,12,2,1.01E-07
8.5,1.485567874,13,1,4.16E-05
8.5,1.485567874,13,2,9.36E-08
8.5,1.485567874,14,1,2.42E-05
8.5,1.485567874,14,2,8.34E-08
8.5,1.485567874,15,1,2.27E-05
8.5,1.485567874,15,2,7.8E-08
8.5,1.485567874,16,1,2.34E-05
8.5,1.485567874,16,2,8.34E-08
8.5,1.485567874,17,1,3.92E-05
8.5,1.485567874,17,2,7.92E-08
8.5,1.485567874,18,1,3.92E-05
8.5,1.485567874,18,2,9.18E-08
8.5,1.485567874,19,1,4.13E-05
8.5,1.485567874,19,2,1.16E-07
8.5,1.485567874,20,1,4.33E-05
8.5,1.485567874,20,2,1.11E-07
8.5,1.485567874,21,1,4.66E-05
8.5,1.485567874,21,2,1.22E-07
8.5,1.485567874,22,1,4.9E-05
8.5,1.485567874,22,2,1.33E-07
8.5,1.485567874,23,1,5.83E-05
8.5,1.485567874,23,2,1.53E-07
8.5,1.485567874,24,1,6.84E-05
8.5,1.485567874,24,2,2E-07
8.5,1.485567874,25,1,7.32E-05
8.5,1.485567874,25,2,2.59E-07
8.5,1.978899312,1,1,5.29E-06
8.5,1.978899312,1,2,NaN
8.5,1.978899312,2,1,8.94E-06
8.5,1.978899312,2,2,1.36E-05
8.5,1.978899312,3,1,9.72E-06
8.5,1.978899312,3,2,1.3E-05
8.5,1.978899312,4,1,2.5E-05
8.5,1.978899312,4,2,1.24E-05
8.5,1.978899312,5,1,3.32E-05
8.5,1.978899312,5,2,1.21E-05
8.5,1.978899312,6,1,6.66E-05
8.5,1.978899312,6,2,1.13E-05
8.5,1.978899312,7,1,7.5E-05
8.5,1.978899312,7,2,1.09E-05
8.5,1.978899312,8,1,8.94E-05
8.5,1.978899312,8,2,1.03E-05
8.5,1.978899312,9,1,1.17E-04
8.5,1.978899312,9,2,1.04E-05
8.5,1.978899312,10,1,1.72E-04
8.5,1.978899312,10,2,9.72E-06
8.5,1.978899312,11,1,0.001509702
8.5,1.978899312,11,2,9.36E-06
8.5,1.978899312,12,1,0.001376664
8.5,1.978899312,12,2,9.24E-06
8.5,1.978899312,13,1,6.9E-05
8.5,1.978899312,13,2,8.82E-06
8.5,1.978899312,14,1,4.13E-05
8.5,1.978899312,14,2,8.16E-06
8.5,1.978899312,15,1,3.76E-05
8.5,1.978899312,15,2,8.16E-06
8.5,1.978899312,16,1,3.74E-05
8.5,1.978899312,16,2,7.86E-06
8.5,1.978899312,17,1,5.68E-05
8.5,1.978899312,17,2,7.5E-06
8.5,1.978899312,18,1,5.77E-05
8.5,1.978899312,18,2,7.8E-06
8.5,1.978899312,19,1,5.84E-05
8.5,1.978899312,19,2,8.22E-06
8.5,1.978899312,20,1,5.95E-05
8.5,1.978899312,20,2,7.2E-06
8.5,1.978899312,21,1,6.36E-05
8.5,1.978899312,21,2,7.5E-06
8.5,1.978899312,22,1,6.6E-05
8.5,1.978899312,22,2,7.44E-06
8.5,1.978899312,23,1,7.62E-05
8.5,1.978899312,23,2,7.44E-06
8.5,1.978899312,24,1,8.76E-05
8.5,1.978899312,24,2,7.92E-06
8.5,1.978899312,25,1,9.3E-05
8.5,1.978899312,25,2,8.1E-06
8.5,2.470614582,1,1,1.75E-06
8.5,2.470614582,1,2,NaN
8.5,2.470614582,2,1,4.55E-06
8.5,2.470614582,2,2,4.24E-06
8.5,2.470614582,3,1,5.28E-06
8.5,2.470614582,3,2,4.1E-06
8.5,2.470614582,4,1,1.4E-05
8.5,2.470614582,4,2,3.92E-06
8.5,2.470614582,5,1,1.97E-05
8.5,2.470614582,5,2,3.84E-06
8.5,2.470614582,6,1,4.78E-05
8.5,2.470614582,6,2,3.59E-06
8.5,2.470614582,7,1,5.39E-05
8.5,2.470614582,7,2,3.42E-06
8.5,2.470614582,8,1,6.84E-05
8.5,2.470614582,8,2,3.35E-06
8.5,2.470614582,9,1,9.42E-05
8.5,2.470614582,9,2,3.28E-06
8.5,2.470614582,10,1,1.49E-04
8.5,2.470614582,10,2,3.04E-06
8.5,2.470614582,11,1,0.001471866
8.5,2.470614582,11,2,2.93E-06
8.5,2.470614582,12,1,0.001345848
8.5,2.470614582,12,2,2.9E-06
8.5,2.470614582,13,1,5.72E-05
8.5,2.470614582,13,2,2.76E-06
8.5,2.470614582,14,1,3.37E-05
8.5,2.470614582,14,2,2.53E-06
8.5,2.470614582,15,1,3.1E-05
8.5,2.470614582,15,2,NaN
8.5,2.470614582,16,1,3.08E-05
8.5,2.470614582,16,2,2.45E-06
8.5,2.470614582,17,1,4.95E-05
8.5,2.470614582,17,2,2.33E-06
8.5,2.470614582,18,1,4.97E-05
8.5,2.470614582,18,2,2.46E-06
8.5,2.470614582,19,1,5.12E-05
8.5,2.470614582,19,2,2.66E-06
8.5,2.470614582,20,1,5.23E-05
8.5,2.470614582,20,2,2.39E-06
8.5,2.470614582,21,1,5.6E-05
8.5,2.470614582,21,2,2.47E-06
8.5,2.470614582,22,1,5.89E-05
8.5,2.470614582,22,2,2.51E-06
8.5,2.470614582,23,1,6.84E-05
8.5,2.470614582,23,2,2.55E-06
8.5,2.470614582,24,1,7.92E-05
8.5,2.470614582,24,2,2.53E-06
8.5,2.470614582,25,1,8.46E-05
8.5,2.470614582,25,2,3.01E-06
8.5,2.960473119,1,1,3.33E-05
8.5,2.960473119,1,2,NaN
8.5,2.960473119,2,1,3.08E-05
8.5,2.960473119,2,2,8.46E-05
8.5,2.960473119,3,1,2.62E-05
8.5,2.960473119,3,2,8.16E-05
8.5,2.960473119,4,1,5.86E-05
8.5,2.960473119,4,2,7.86E-05
8.5,2.960473119,5,1,7.86E-05
8.5,2.960473119,5,2,7.56E-05
8.5,2.960473119,6,1,1.27E-04
8.5,2.960473119,6,2,7.26E-05
8.5,2.960473119,7,1,1.41E-04
8.5,2.960473119,7,2,6.96E-05
8.5,2.960473119,8,1,1.55E-04
8.5,2.960473119,8,2,6.78E-05
8.5,2.960473119,9,1,1.85E-04
8.5,2.960473119,9,2,6.66E-05
8.5,2.960473119,10,1,2.43E-04
8.5,2.960473119,10,2,6.36E-05
8.5,2.960473119,11,1,0.001619832
8.5,2.960473119,11,2,6.06E-05
8.5,2.960473119,12,1,0.00146139
8.5,2.960473119,12,2,5.95E-05
8.5,2.960473119,13,1,1.02E-04
8.5,2.960473119,13,2,5.75E-05
8.5,2.960473119,14,1,6.24E-05
8.5,2.960473119,14,2,5.43E-05
8.5,2.960473119,15,1,5.82E-05
8.5,2.960473119,15,2,5.36E-05
8.5,2.960473119,16,1,5.73E-05
8.5,2.960473119,16,2,5.17E-05
8.5,2.960473119,17,1,7.74E-05
8.5,2.960473119,17,2,5.06E-05
8.5,2.960473119,18,1,7.92E-05
8.5,2.960473119,18,2,5.11E-05
8.5,2.960473119,19,1,7.98E-05
8.5,2.960473119,19,2,5.25E-05
8.5,2.960473119,20,1,8.04E-05
8.5,2.960473119,20,2,4.61E-05
8.5,2.960473119,21,1,8.52E-05
8.5,2.960473119,21,2,4.67E-05
8.5,2.960473119,22,1,8.76E-05
8.5,2.960473119,22,2,4.58E-05
8.5,2.960473119,23,1,9.78E-05
8.5,2.960473119,23,2,4.57E-05
8.5,2.960473119,24,1,1.12E-04
8.5,2.960473119,24,2,4.68E-05
8.5,2.960473119,25,1,1.16E-04
8.5,2.960473119,25,2,4.55E-05
8.5,3.448577826,1,1,1.4E-05
8.5,3.448577826,1,2,NaN
8.5,3.448577826,2,1,1.66E-05
8.5,3.448577826,2,2,3.62E-05
8.5,3.448577826,3,1,1.62E-05
8.5,3.448577826,3,2,2.47E-05
8.5,3.448577826,4,1,3.92E-05
8.5,3.448577826,4,2,3.35E-05
8.5,3.448577826,5,1,5.2E-05
8.5,3.448577826,5,2,3.27E-05
8.5,3.448577826,6,1,9.24E-05
8.5,3.448577826,6,2,3.08E-05
8.5,3.448577826,7,1,1.03E-04
8.5,3.448577826,7,2,2.96E-05
8.5,3.448577826,8,1,1.18E-04
8.5,3.448577826,8,2,2.88E-05
8.5,3.448577826,9,1,1.46E-04
8.5,3.448577826,9,2,2.83E-05
8.5,3.448577826,10,1,2.03E-04
8.5,3.448577826,10,2,2.67E-05
8.5,3.448577826,11,1,0.00155892
8.5,3.448577826,11,2,2.54E-05
8.5,3.448577826,12,1,0.00141432
8.5,3.448577826,12,2,2.5E-05
8.5,3.448577826,13,1,8.4E-05
8.5,3.448577826,13,2,2.41E-05
8.5,3.448577826,14,1,5.09E-05
8.5,3.448577826,14,2,2.25E-05
8.5,3.448577826,15,1,4.64E-05
8.5,3.448577826,15,2,2.21E-05
8.5,3.448577826,16,1,4.61E-05
8.5,3.448577826,16,2,2.15E-05
8.5,3.448577826,17,1,6.6E-05
8.5,3.448577826,17,2,2.09E-05
8.5,3.448577826,18,1,6.72E-05
8.5,3.448577826,18,2,2.12E-05
8.5,3.448577826,19,1,6.78E-05
8.5,3.448577826,19,2,2.21E-05
8.5,3.448577826,20,1,6.84E-05
8.5,3.448577826,20,2,1.91E-05
8.5,3.448577826,21,1,7.26E-05
8.5,3.448577826,21,2,1.96E-05
8.5,3.448577826,22,1,7.56E-05
8.5,3.448577826,22,2,1.94E-05
8.5,3.448577826,23,1,8.58E-05
8.5,3.448577826,23,2,1.94E-05
8.5,3.448577826,24,1,9.84E-05
8.5,3.448577826,24,2,2E-05
8.5,3.448577826,25,1,1.03E-04
8.5,3.448577826,25,2,1.99E-05
8.5,3.934196909,1,1,1.22E-04
8.5,3.934196909,1,2,NaN
8.5,3.934196909,2,1,9.18E-05
8.5,3.934196909,2,2,3.03E-04
8.5,3.934196909,3,1,6.78E-05
8.5,3.934196909,3,2,2.94E-04
8.5,3.934196909,4,1,1.22E-04
8.5,3.934196909,4,2,2.84E-04
8.5,3.934196909,5,1,1.67E-04
8.5,3.934196909,5,2,2.77E-04
8.5,3.934196909,6,1,2.39E-04
8.5,3.934196909,6,2,2.65E-04
8.5,3.934196909,7,1,2.63E-04
8.5,3.934196909,7,2,2.57E-04
8.5,3.934196909,8,1,2.8E-04
8.5,3.934196909,8,2,2.5E-04
8.5,3.934196909,9,1,3.14E-04
8.5,3.934196909,9,2,2.45E-04
8.5,3.934196909,10,1,3.73E-04
8.5,3.934196909,10,2,2.37E-04
8.5,3.934196909,11,1,0.001800318
8.5,3.934196909,11,2,2.27E-04
8.5,3.934196909,12,1,0.0016095
8.5,3.934196909,12,2,2.23E-04
8.5,3.934196909,13,1,1.62E-04
8.5,3.934196909,13,2,2.17E-04
8.5,3.934196909,14,1,1.04E-04
8.5,3.934196909,14,2,2.08E-04
8.5,3.934196909,15,1,9.6E-05
8.5,3.934196909,15,2,2.05E-04
8.5,3.934196909,16,1,9.42E-05
8.5,3.934196909,16,2,1.99E-04
8.5,3.934196909,17,1,1.16E-04
8.5,3.934196909,17,2,1.96E-04
8.5,3.934196909,18,1,1.21E-04
8.5,3.934196909,18,2,1.94E-04
8.5,3.934196909,19,1,1.2E-04
8.5,3.934196909,19,2,1.96E-04
8.5,3.934196909,20,1,1.2E-04
8.5,3.934196909,20,2,1.79E-04
8.5,3.934196909,21,1,1.26E-04
8.5,3.934196909,21,2,1.79E-04
8.5,3.934196909,22,1,1.28E-04
8.5,3.934196909,22,2,1.73E-04
8.5,3.934196909,23,1,1.38E-04
8.5,3.934196909,23,2,1.73E-04
8.5,3.934196909,24,1,1.54E-04
8.5,3.934196909,24,2,1.75E-04
8.5,3.934196909,25,1,1.6E-04
8.5,3.934196909,25,2,1.68E-04
8.5,4.414161772,1,1,6.72E-05
8.5,4.414161772,1,2,NaN
8.5,4.414161772,2,1,5.24E-05
8.5,4.414161772,2,2,1.74E-04
8.5,4.414161772,3,1,4.27E-05
8.5,4.414161772,3,2,1.69E-04
8.5,4.414161772,4,1,8.58E-05
8.5,4.414161772,4,2,1.63E-04
8.5,4.414161772,5,1,1.16E-04
8.5,4.414161772,5,2,1.58E-04
8.5,4.414161772,6,1,1.76E-04
8.5,4.414161772,6,2,1.51E-04
8.5,4.414161772,7,1,1.94E-04
8.5,4.414161772,7,2,1.46E-04
8.5,4.414161772,8,1,2.07E-04
8.5,4.414161772,8,2,1.42E-04
8.5,4.414161772,9,1,2.4E-04
8.5,4.414161772,9,2,1.39E-04
8.5,4.414161772,10,1,2.97E-04
8.5,4.414161772,10,2,1.34E-04
8.5,4.414161772,11,1,0.001708506
8.5,4.414161772,11,2,1.27E-04
8.5,4.414161772,12,1,0.001526166
8.5,4.414161772,12,2,1.01E-04
8.5,4.414161772,13,1,1.27E-04
8.5,4.414161772,13,2,1.21E-04
8.5,4.414161772,14,1,7.98E-05
8.5,4.414161772,14,2,1.16E-04
8.5,4.414161772,15,1,7.38E-05
8.5,4.414161772,15,2,1.13E-04
8.5,4.414161772,16,1,7.26E-05
8.5,4.414161772,16,2,1.1E-04
8.5,4.414161772,17,1,9.42E-05
8.5,4.414161772,17,2,1.08E-04
8.5,4.414161772,18,1,9.66E-05
8.5,4.414161772,18,2,1.08E-04
8.5,4.414161772,19,1,9.66E-05
8.5,4.414161772,19,2,1.09E-04
8.5,4.414161772,20,1,9.72E-05
8.5,4.414161772,20,2,9.84E-05
8.5,4.414161772,21,1,1.03E-04
8.5,4.414161772,21,2,9.9E-05
8.5,4.414161772,22,1,1.04E-04
8.5,4.414161772,22,2,9.6E-05
8.5,4.414161772,23,1,1.15E-04
8.5,4.414161772,23,2,9.6E-05
8.5,4.414161772,24,1,1.3E-04
8.5,4.414161772,24,2,9.72E-05
8.5,4.414161772,25,1,1.36E-04
8.5,4.414161772,25,2,9.42E-05
8.5,4.890520822,1,1,NaN
8.5,4.890520822,1,2,NaN
8.5,4.890520822,2,1,NaN
8.5,4.890520822,2,2,NaN
8.5,4.890520822,3,1,NaN
8.5,4.890520822,3,2,NaN
8.5,4.890520822,4,1,NaN
8.5,4.890520822,4,2,NaN
8.5,4.890520822,5,1,NaN
8.5,4.890520822,5,2,NaN
8.5,4.890520822,6,1,NaN
8.5,4.890520822,6,2,NaN
8.5,4.890520822,7,1,NaN
8.5,4.890520822,7,2,NaN
8.5,4.890520822,8,1,NaN
8.5,4.890520822,8,2,NaN
8.5,4.890520822,9,1,NaN
8.5,4.890520822,9,2,NaN
8.5,4.890520822,10,1,NaN
8.5,4.890520822,10,2,NaN
8.5,4.890520822,11,1,NaN
8.5,4.890520822,11,2,NaN
8.5,4.890520822,12,1,NaN
8.5,4.890520822,12,2,NaN
8.5,4.890520822,13,1,NaN
8.5,4.890520822,13,2,NaN
8.5,4.890520822,14,1,NaN
8.5,4.890520822,14,2,NaN
8.5,4.890520822,15,1,NaN
8.5,4.890520822,15,2,NaN
8.5,4.890520822,16,1,NaN
8.5,4.890520822,16,2,NaN
8.5,4.890520822,17,1,NaN
8.5,4.890520822,17,2,NaN
8.5,4.890520822,18,1,NaN
8.5,4.890520822,18,2,NaN
8.5,4.890520822,19,1,NaN
8.5,4.890520822,19,2,NaN
8.5,4.890520822,20,1,NaN
8.5,4.890520822,20,2,NaN
8.5,4.890520822,21,1,NaN
8.5,4.890520822,21,2,NaN
8.5,4.890520822,22,1,NaN
8.5,4.890520822,22,2,NaN
8.5,4.890520822,23,1,NaN
8.5,4.890520822,23,2,NaN
8.5,4.890520822,24,1,NaN
8.5,4.890520822,24,2,NaN
8.5,4.890520822,25,1,NaN
8.5,4.890520822,25,2,NaN
8.5,NaN,1,1,1.99E-04
8.5,NaN,1,2,NaN
8.5,NaN,2,1,1.49E-04
8.5,NaN,2,2,4.66E-04
8.5,NaN,3,1,1.03E-04
8.5,NaN,3,2,4.51E-04
8.5,NaN,4,1,1.7E-04
8.5,NaN,4,2,4.37E-04
8.5,NaN,5,1,2.35E-04
8.5,NaN,5,2,4.27E-04
8.5,NaN,6,1,3.15E-04
8.5,NaN,6,2,4.1E-04
8.5,NaN,7,1,3.6E-04
8.5,NaN,7,2,3.98E-04
8.5,NaN,8,1,3.82E-04
8.5,NaN,8,2,3.88E-04
8.5,NaN,9,1,4.06E-04
8.5,NaN,9,2,3.81E-04
8.5,NaN,10,1,4.69E-04
8.5,NaN,10,2,3.69E-04
8.5,NaN,11,1,0.001923306
8.5,NaN,11,2,3.55E-04
8.5,NaN,12,1,0.001704018
8.5,NaN,12,2,3.49E-04
8.5,NaN,13,1,2.05E-04
8.5,NaN,13,2,3.4E-04
8.5,NaN,14,1,1.35E-04
8.5,NaN,14,2,3.28E-04
8.5,NaN,15,1,1.26E-04
8.5,NaN,15,2,3.23E-04
8.5,NaN,16,1,1.25E-04
8.5,NaN,16,2,3.16E-04
8.5,NaN,17,1,1.45E-04
8.5,NaN,17,2,3.09E-04
8.5,NaN,18,1,1.5E-04
8.5,NaN,18,2,3.07E-04
8.5,NaN,19,1,1.48E-04
8.5,NaN,19,2,3.09E-04
8.5,NaN,20,1,1.48E-04
8.5,NaN,20,2,2.84E-04
8.5,NaN,21,1,1.57E-04
8.5,NaN,21,2,2.84E-04
8.5,NaN,22,1,1.57E-04
8.5,NaN,22,2,2.75E-04
8.5,NaN,23,1,1.7E-04
8.5,NaN,23,2,2.75E-04
8.5,NaN,24,1,1.87E-04
8.5,NaN,24,2,2.77E-04
8.5,NaN,25,1,1.9E-04
8.5,NaN,25,2,2.66E-04
9,0.248319641,1,1,2.57E-09
9,0.248319641,1,2,NaN
9,0.248319641,2,1,1.61E-06
9,0.248319641,2,2,1.45E-09
9,0.248319641,3,1,2.19E-07
9,0.248319641,3,2,1.29E-09
9,0.248319641,4,1,1.93E-06
9,0.248319641,4,2,1.22E-09
9,0.248319641,5,1,2.87E-06
9,0.248319641,5,2,1.3E-09
9,0.248319641,6,1,2.03E-05
9,0.248319641,6,2,1.1E-09
9,0.248319641,7,1,2.29E-05
9,0.248319641,7,2,9.24E-10
9,0.248319641,8,1,3.73E-05
9,0.248319641,8,2,1.04E-09
9,0.248319641,9,1,5.79E-05
9,0.248319641,9,2,8.76E-10
9,0.248319641,10,1,1.09E-04
9,0.248319641,10,2,6.6E-10
9,0.248319641,11,1,0.001409076
9,0.248319641,11,2,6.96E-10
9,0.248319641,12,1,0.001288854
9,0.248319641,12,2,7.68E-10
9,0.248319641,13,1,3.73E-05
9,0.248319641,13,2,7.26E-10
9,0.248319641,14,1,2.21E-05
9,0.248319641,14,2,5.84E-10
9,0.248319641,15,1,2.11E-05
9,0.248319641,15,2,6E-10
9,0.248319641,16,1,2.21E-05
9,0.248319641,16,2,9.36E-10
9,0.248319641,17,1,3.55E-05
9,0.248319641,17,2,8.46E-10
9,0.248319641,18,1,3.56E-05
9,0.248319641,18,2,1.87E-09
9,0.248319641,19,1,3.79E-05
9,0.248319641,19,2,3.62E-09
9,0.248319641,20,1,4.06E-05
9,0.248319641,20,2,4.74E-09
9,0.248319641,21,1,4.35E-05
9,0.248319641,21,2,6.6E-09
9,0.248319641,22,1,4.61E-05
9,0.248319641,22,2,9.3E-09
9,0.248319641,23,1,5.55E-05
9,0.248319641,23,2,1.52E-08
9,0.248319641,24,1,6.48E-05
9,0.248319641,24,2,2.86E-08
9,0.248319641,25,1,7.02E-05
9,0.248319641,25,2,4.21E-08
9,0.49664875,1,1,8.28E-09
9,0.49664875,1,2,NaN
9,0.49664875,2,1,1.81E-06
9,0.49664875,2,2,1.67E-08
9,0.49664875,3,1,3.14E-07
9,0.49664875,3,2,7.2E-09
9,0.49664875,4,1,2.16E-06
9,0.49664875,4,2,6.9E-09
9,0.49664875,5,1,3.4E-06
9,0.49664875,5,2,7.08E-09
9,0.49664875,6,1,2.12E-05
9,0.49664875,6,2,NaN
9,0.49664875,7,1,2.41E-05
9,0.49664875,7,2,5.54E-09
9,0.49664875,8,1,3.82E-05
9,0.49664875,8,2,5.78E-09
9,0.49664875,9,1,5.97E-05
9,0.49664875,9,2,5.31E-09
9,0.49664875,10,1,1.1E-04
9,0.49664875,10,2,4.27E-09
9,0.49664875,11,1,0.001410948
9,0.49664875,11,2,4.19E-09
9,0.49664875,12,1,0.00129171
9,0.49664875,12,2,4.29E-09
9,0.49664875,13,1,3.8E-05
9,0.49664875,13,2,4.12E-09
9,0.49664875,14,1,2.24E-05
9,0.49664875,14,2,3.42E-09
9,0.49664875,15,1,2.13E-05
9,0.49664875,15,2,3.35E-09
9,0.49664875,16,1,2.22E-05
9,0.49664875,16,2,4.15E-09
9,0.49664875,17,1,3.62E-05
9,0.49664875,17,2,4.11E-09
9,0.49664875,18,1,3.63E-05
9,0.49664875,18,2,6.06E-09
9,0.49664875,19,1,3.86E-05
9,0.49664875,19,2,1.01E-08
9,0.49664875,20,1,4.1E-05
9,0.49664875,20,2,1.1E-08
9,0.49664875,21,1,4.41E-05
9,0.49664875,21,2,1.4E-08
9,0.49664875,22,1,4.66E-05
